GISID,mapId,mapcoords_,mapcoords1,Colony
76314,1085816,166.4683814,-77.68937949,Big Razorback
76328,1085899,166.4490695,-77.66740008,Little Razorback
76332,1085924,166.3718218,-77.67839461,Tent Island
76335,1085938,166.3525099,-77.68388825,Tent Island
76340,1085954,166.3911337,-77.68937949,Tent Island
76346,1086002,166.3911337,-77.65914785,Inaccessible Island
76371,1086167,166.8932433,-77.70857982,South Base
76375,1086178,166.7580599,-77.74689208,Turtle Rock
76378,1086200,166.3911337,-77.68114173,Tent Island
76384,1086246,166.5004776,-77.67260725,Little Razorback
76387,1086270,166.5391015,-77.68359721,Big Razorback
76410,1086424,166.5197895,-77.66435845,Little Razorback
76412,1086430,166.5197895,-77.67810344,Big Razorback
76418,1086457,166.5391015,-77.68085063,Big Razorback
76422,1086480,166.3459824,-77.67260725,Tent Island
76426,1086501,166.9060276,-77.70280643,South Base
76427,1086505,166.8480919,-77.72198614,Hutton Cliffs
76431,1086521,166.3846062,-77.69183335,Tent Island
76443,1086566,166.3459824,-77.65885623,Inaccessible Island
76447,1086593,166.4425419,-77.68085063,Big Razorback
76454,1086648,166.4425419,-77.65885623,Little Razorback
76457,1086655,166.3846062,-77.68359721,Tent Island
76458,1086656,166.8094681,-77.66160764,Turks Head Tryggve
76464,1086714,166.3652943,-77.67535565,Tent Island
76474,1086762,166.7322205,-77.74386975,Turtle Rock
76477,1086775,166.4425419,-77.67810344,Big Razorback
76481,1086789,166.5391015,-77.66985826,Little Razorback
76486,1086821,166.4811657,-77.66710866,Little Razorback
76497,1086881,166.3846062,-77.66435845,Inaccessible Island
76500,1086916,166.4811657,-77.66435845,Little Razorback
76503,1086988,166.3652943,-77.6533516,Inaccessible Island
76507,1087016,166.4811657,-77.66985826,Little Razorback
76523,1087080,166.82878,-77.73840245,Hutton Cliffs
76531,1087125,166.8094681,-77.66710866,Turks Head Tryggve
76541,1087171,166.3459824,-77.65610422,Inaccessible Island
76544,1087176,166.4039181,-77.65885623,Inaccessible Island
76546,1087184,166.7901562,-77.66710866,Turks Head Tryggve
76556,1087252,166.4811657,-77.66160764,Little Razorback
76558,1087267,166.3266705,-77.66710866,Inaccessible Island
76564,1087293,166.3266705,-77.67810344,Tent Island
76565,1087306,166.9253396,-77.70006406,South Base
76575,1087360,166.3266705,-77.66160764,Inaccessible Island
76582,1087400,166.4618538,-77.68908857,Big Razorback
76591,1087463,166.3846062,-77.68634319,Tent Island
76605,1087510,166.3846062,-77.68085063,Tent Island
76608,1087516,166.7708443,-77.74386975,Turtle Rock
76613,1087538,166.6935967,-77.65885623,Turks Head Tryggve
76621,1087610,166.7322205,-77.65610422,Turks Head Tryggve
76625,1087619,166.82878,-77.7356679,Hutton Cliffs
76627,1087626,166.5004776,-77.68085063,Big Razorback
76628,1087632,166.4618538,-77.66985826,Little Razorback
76640,1087728,166.9060276,-77.70554819,South Base
76641,1087732,166.5004776,-77.68908857,Big Razorback
76642,1087733,166.5004776,-77.67810344,Big Razorback
76656,1087820,166.3459824,-77.66435845,Inaccessible Island
76657,1087824,166.3846062,-77.67810344,Tent Island
76660,1087841,166.3459824,-77.68908857,Tent Island
76662,1087849,166.3652943,-77.67260725,Tent Island
76668,1087895,166.3459824,-77.67535565,Tent Island
76669,1087896,166.3652943,-77.68085063,Tent Island
76670,1087902,166.7515324,-77.74386975,Turtle Rock
76678,1087957,166.3459824,-77.68085063,Tent Island
76692,1088020,166.7129086,-77.66435845,Turks Head Tryggve
76694,1088023,166.6935967,-77.66160764,Turks Head Tryggve
76699,1088065,166.3652943,-77.65610422,Inaccessible Island
76705,1088077,166.3266705,-77.65885623,Inaccessible Island
76726,1088171,166.4039181,-77.68908857,Tent Island
76734,1088230,166.3652943,-77.69183335,Tent Island
76742,1088249,166.4618538,-77.66160764,Little Razorback
76743,1088251,166.3266705,-77.66435845,Inaccessible Island
76744,1088256,166.5004776,-77.66435845,Little Razorback
76748,1088269,166.82878,-77.730197,Hutton Cliffs
76749,1088272,166.8480919,-77.7247237,Hutton Cliffs
76754,1088303,166.7322205,-77.66710866,Turks Head Tryggve
76773,1088415,166.5197895,-77.66710866,Little Razorback
76791,1088481,166.5197895,-77.68634319,Big Razorback
76794,1088496,166.4811657,-77.67810344,Big Razorback
76796,1088511,166.3652943,-77.69457752,Tent Island
76800,1088529,166.3073586,-77.66160764,Inaccessible Island
76801,1088533,166.7515324,-77.65885623,Turks Head Tryggve
76805,1088566,166.8674038,-77.730197,Hutton Cliffs
76841,1088788,166.4425419,-77.67535565,Big Razorback
76853,1088848,166.3459824,-77.69183335,Tent Island
76868,1088955,166.7129086,-77.65885623,Turks Head Tryggve
76871,1088964,166.5197895,-77.68359721,Big Razorback
76881,1089057,166.4618538,-77.68085063,Big Razorback
76894,1089111,166.3459824,-77.67810344,Tent Island
76897,1089126,166.4618538,-77.67810344,Big Razorback
76906,1089167,166.5197895,-77.68085063,Big Razorback
76923,1089276,166.9060276,-77.70006406,South Base
76928,1089310,166.5004776,-77.66985826,Little Razorback
76929,1089311,166.7515324,-77.66710866,Turks Head Tryggve
76958,1089444,166.5391015,-77.67810344,Big Razorback
76964,1089493,166.6935967,-77.65610422,Turks Head Tryggve
76970,1089520,166.8480919,-77.72746065,Hutton Cliffs
76972,1089531,166.7708443,-77.73840245,Turtle Rock
76985,1089600,166.4811657,-77.67260725,Little Razorback
76990,1089676,166.5004776,-77.68359721,Big Razorback
76995,1089698,166.4425419,-77.67260725,Big Razorback
77002,1089720,166.42323,-77.66435845,Little Razorback
77003,1089724,166.4618538,-77.68634319,Big Razorback
77004,1089727,166.42323,-77.66160764,Little Razorback
77010,1089768,166.3846062,-77.69732109,Tent Island
77011,1089769,166.8867157,-77.70280643,South Base
77016,1089833,166.5391015,-77.68634319,Big Razorback
77020,1089853,166.4811657,-77.67535565,Big Razorback
77025,1089883,166.7322205,-77.66160764,Turks Head Tryggve
77036,1089938,166.82878,-77.66985826,Turks Head Tryggve
77053,1090023,166.5004776,-77.67535565,Big Razorback
77054,1090024,166.7901562,-77.66435845,Turks Head Tryggve
77055,1090025,166.6935967,-77.6533516,Turks Head Tryggve
77070,1090123,166.42323,-77.66710866,Little Razorback
77075,1090167,166.5004776,-77.66160764,Little Razorback
77076,1090174,166.4811657,-77.68359721,Big Razorback
77082,1090215,166.4425419,-77.66435845,Little Razorback
77091,1090252,166.7129086,-77.65610422,Turks Head Tryggve
77097,1090284,166.7515324,-77.66160764,Turks Head Tryggve
77100,1090307,166.4811657,-77.68908857,Big Razorback
77117,1090413,166.7515324,-77.66985826,Turks Head Tryggve
77127,1090464,166.8480919,-77.73293275,Hutton Cliffs
77133,1090491,166.7708443,-77.7411364,Turtle Rock
77135,1090500,166.4811657,-77.68634319,Big Razorback
77137,1090517,166.3846062,-77.69457752,Tent Island
77139,1090524,166.4618538,-77.68359721,Big Razorback
77148,1090581,166.8480919,-77.7356679,Hutton Cliffs
77154,1090633,166.7901562,-77.7411364,Turtle Rock
77170,1090756,166.8867157,-77.70554819,South Base
77188,1090846,166.8674038,-77.71924799,Hutton Cliffs
77190,1090856,166.7901562,-77.74933465,Turtle Rock
77200,1090910,166.3652943,-77.68359721,Tent Island
77204,1090918,166.7322205,-77.65885623,Turks Head Tryggve
77211,1090954,166.4811657,-77.68085063,Big Razorback
77218,1090991,166.4618538,-77.66435845,Little Razorback
77223,1091013,166.3846062,-77.66160764,Inaccessible Island
77225,1091015,166.82878,-77.72746065,Hutton Cliffs
77243,1091078,166.4618538,-77.66710866,Little Razorback
77245,1091091,166.3459824,-77.66710866,Inaccessible Island
77247,1091095,166.7129086,-77.66710866,Turks Head Tryggve
77250,1091099,166.3846062,-77.68908857,Tent Island
77253,1091108,166.3459824,-77.66160764,Inaccessible Island
77259,1091124,166.8674038,-77.72198614,Hutton Cliffs
77260,1091125,166.8480919,-77.730197,Hutton Cliffs
77264,1091144,166.3459824,-77.68359721,Tent Island
77265,1091149,166.7708443,-77.66985826,Turks Head Tryggve
77267,1091161,166.7129086,-77.66160764,Turks Head Tryggve
77269,1091170,166.3266705,-77.67260725,Tent Island
77271,1091180,166.7901562,-77.7466025,Turtle Rock
77272,1091183,166.4425419,-77.66160764,Little Razorback
77273,1091197,166.3459824,-77.68634319,Tent Island
77276,1091211,166.7515324,-77.66435845,Turks Head Tryggve
77278,1091230,166.7901562,-77.66985826,Turks Head Tryggve
77279,1091232,166.3266705,-77.65610422,Inaccessible Island
77282,1091241,166.9060276,-77.70828935,South Base
77283,1091244,166.8094681,-77.66435845,Turks Head Tryggve
77287,1091269,166.5197895,-77.67535565,Big Razorback
77300,1091324,166.6935967,-77.65059837,Turks Head Tryggve
77306,1091357,166.3266705,-77.68085063,Tent Island
77308,1091365,166.3266705,-77.67535565,Tent Island
77310,1091370,166.8674038,-77.72746065,Hutton Cliffs
77314,1091379,166.5197895,-77.67260725,Little Razorback
77319,1091439,166.7515324,-77.7411364,Turtle Rock
77330,1091503,166.3652943,-77.66710866,Inaccessible Island
77331,1091509,166.8674038,-77.7247237,Hutton Cliffs
77332,1091514,166.4425419,-77.66710866,Little Razorback
77335,1091530,166.7708443,-77.7466025,Turtle Rock
77336,1091543,166.3652943,-77.66160764,Inaccessible Island
77337,1091547,166.5004776,-77.66710866,Little Razorback
77348,1091627,166.7708443,-77.74933465,Turtle Rock
77353,1091650,166.9253396,-77.70280643,South Base
77355,1091662,166.4618538,-77.67535565,Big Razorback
77356,1091665,166.82878,-77.66435845,Turks Head Tryggve
77357,1091668,166.7322205,-77.66435845,Turks Head Tryggve
77362,1091703,166.7901562,-77.74386975,Turtle Rock
77367,1091721,166.8094681,-77.66985826,Turks Head Tryggve
77373,1091756,166.5197895,-77.66985826,Little Razorback
77387,1091847,166.3652943,-77.68908857,Tent Island
77390,1091864,166.7515324,-77.74933465,Turtle Rock
77404,1091956,166.7708443,-77.66710866,Turks Head Tryggve
77421,1092042,166.8480919,-77.73840245,Hutton Cliffs
77436,1092150,166.4425419,-77.66985826,Little Razorback
77461,1092311,166.4039181,-77.66160764,Inaccessible Island
77468,1092355,166.7515324,-77.7466025,Turtle Rock
77469,1092358,166.3652943,-77.65885623,Inaccessible Island
77471,1092366,166.3846062,-77.65885623,Inaccessible Island
77484,1092448,166.9253396,-77.70554819,South Base
77485,1092454,166.3652943,-77.67810344,Tent Island
77491,1092505,166.5004776,-77.68634319,Big Razorback
77494,1092522,166.3459824,-77.6533516,Inaccessible Island
77502,1092575,166.82878,-77.73293275,Hutton Cliffs
77503,1092577,166.3846062,-77.65610422,Inaccessible Island
77508,1092612,166.5391015,-77.66710866,Little Razorback
77515,1092671,166.8867157,-77.70828935,South Base
77522,1092709,166.82878,-77.66710866,Turks Head Tryggve
77529,1092734,166.4039181,-77.69183335,Tent Island
77544,1092838,166.3652943,-77.66435845,Inaccessible Island
77550,1092871,166.3459824,-77.66985826,Tent Island
77554,1092906,166.3652943,-77.68634319,Tent Island
82715,1178021,166.3861569,-77.68506454,Tent Island
82716,1178032,166.366845,-77.67682394,Tent Island
82717,1178034,166.8303307,-77.73165886,Hutton Cliffs
82719,1178049,166.9268903,-77.69878681,South Base
82725,1178082,166.4827164,-77.66032646,Little Razorback
82734,1178141,166.6951474,-77.65482247,Turks Head Tryggve
82740,1178169,166.5020284,-77.6713272,Little Razorback
82746,1178196,166.3475331,-77.69329971,Tent Island
82752,1178216,166.3861569,-77.65757477,Inaccessible Island
82761,1178243,166.5020284,-77.66307755,Little Razorback
82772,1178309,166.772395,-77.74533001,Turtle Rock
82783,1178349,166.8496426,-77.7261862,Hutton Cliffs
82786,1178367,166.4634045,-77.66032646,Little Razorback
82792,1178409,166.5020284,-77.66857792,Little Razorback
82802,1178489,166.4827164,-77.67957141,Big Razorback
82813,1178551,166.3089093,-77.66032646,Inaccessible Island
82814,1178553,166.3475331,-77.67682394,Tent Island
82819,1178597,166.5020284,-77.68231827,Big Razorback
82822,1178605,166.8110188,-77.66582804,Turks Head Tryggve
82832,1178665,166.5020284,-77.66582804,Little Razorback
82838,1178702,166.772395,-77.74259698,Turtle Rock
82839,1178715,166.3282212,-77.67407587,Tent Island
82853,1178802,166.4634045,-77.6713272,Little Razorback
82856,1178816,166.7530831,-77.66857792,Turks Head Tryggve
82860,1178824,166.5213403,-77.6878102,Big Razorback
82863,1178831,166.7337712,-77.66857792,Turks Head Tryggve
82866,1178851,166.4054688,-77.69055525,Tent Island
82875,1178896,166.5020284,-77.67957141,Big Razorback
82876,1178897,166.7530831,-77.65757477,Turks Head Tryggve
82877,1178914,166.5020284,-77.68506454,Big Razorback
82879,1178931,166.9075784,-77.70152945,South Base
82890,1179011,166.3282212,-77.66032646,Inaccessible Island
82895,1179039,166.3475331,-77.66307755,Inaccessible Island
82911,1179142,166.5213403,-77.68231827,Big Razorback
82913,1179146,166.7337712,-77.66032646,Turks Head Tryggve
82917,1179163,166.4827164,-77.68506454,Big Razorback
82924,1179195,166.3861569,-77.67957141,Tent Island
82928,1179203,166.6951474,-77.65757477,Turks Head Tryggve
82933,1179225,166.4634045,-77.69055525,Big Razorback
82936,1179245,166.5213403,-77.67957141,Big Razorback
82943,1179283,166.366845,-77.69329971,Tent Island
82957,1179360,166.5213403,-77.68506454,Big Razorback
82964,1179382,166.7144593,-77.65757477,Turks Head Tryggve
82966,1179393,166.9075784,-77.70975378,South Base
82978,1179479,166.366845,-77.65206957,Inaccessible Island
82981,1179495,166.3282212,-77.6713272,Tent Island
82989,1179533,166.7917069,-77.74806244,Turtle Rock
82991,1179562,166.3861569,-77.69604356,Tent Island
83000,1179594,166.5020284,-77.67682394,Big Razorback
83018,1179681,166.366845,-77.65482247,Inaccessible Island
83025,1179738,166.7144593,-77.66582804,Turks Head Tryggve
83031,1179770,166.3282212,-77.66307755,Inaccessible Island
83038,1179804,166.9462022,-77.69878681,South Base
83043,1179822,166.7144593,-77.66307755,Turks Head Tryggve
83044,1179824,166.366845,-77.66032646,Inaccessible Island
83047,1179836,166.7530831,-77.66582804,Turks Head Tryggve
83067,1179908,166.366845,-77.67407587,Tent Island
83071,1179926,166.5213403,-77.66307755,Little Razorback
83072,1179933,166.7530831,-77.74533001,Turtle Rock
83073,1179938,166.8689545,-77.7179727,Hutton Cliffs
83081,1179979,166.7530831,-77.73986335,Turtle Rock
83088,1180012,166.3475331,-77.6878102,Tent Island
83091,1180023,166.8496426,-77.72071113,Hutton Cliffs
83097,1180072,166.366845,-77.68231827,Tent Island
83102,1180109,166.3861569,-77.69055525,Tent Island
83109,1180149,166.4634045,-77.66857792,Little Razorback
83112,1180166,166.3282212,-77.68231827,Tent Island
83117,1180185,166.3861569,-77.68231827,Tent Island
83121,1180210,166.3861569,-77.69329971,Tent Island
83122,1180212,166.8882665,-77.70701294,South Base
83126,1180234,166.4440926,-77.66032646,Little Razorback
83136,1180291,166.8496426,-77.73439429,Hutton Cliffs
83137,1180306,166.4634045,-77.68231827,Big Razorback
83139,1180313,166.8496426,-77.72344897,Hutton Cliffs
83153,1180388,166.3861569,-77.65482247,Inaccessible Island
83159,1180404,166.4827164,-77.66307755,Little Razorback
83160,1180409,166.3475331,-77.65757477,Inaccessible Island
83172,1180474,166.772395,-77.66582804,Turks Head Tryggve
83178,1180496,166.7917069,-77.73986335,Turtle Rock
83188,1180551,166.6951474,-77.66032646,Turks Head Tryggve
83193,1180571,166.8303307,-77.73439429,Hutton Cliffs
83201,1180601,166.3475331,-77.69055525,Tent Island
83203,1180615,166.3282212,-77.65757477,Inaccessible Island
83205,1180622,166.3475331,-77.68506454,Tent Island
83208,1180642,166.7530831,-77.74259698,Turtle Rock
83211,1180656,166.5213403,-77.6713272,Little Razorback
83219,1180712,166.3475331,-77.68231827,Tent Island
83224,1180760,166.5213403,-77.67682394,Big Razorback
83232,1180806,166.4247807,-77.66582804,Little Razorback
83235,1180817,166.4634045,-77.67957141,Big Razorback
83236,1180820,166.4827164,-77.68231827,Big Razorback
83238,1180838,166.7917069,-77.66582804,Turks Head Tryggve
83244,1180857,166.4440926,-77.67682394,Big Razorback
83249,1180878,166.8882665,-77.7042715,South Base
83251,1180881,166.7337712,-77.66582804,Turks Head Tryggve
83252,1180883,166.8496426,-77.73712912,Hutton Cliffs
83260,1180907,166.3089093,-77.66307755,Inaccessible Island
83261,1180920,166.9075784,-77.7042715,South Base
83271,1180960,166.8882665,-77.70975378,South Base
83276,1180979,166.4634045,-77.67682394,Big Razorback
83295,1181111,166.366845,-77.6878102,Tent Island
83296,1181116,166.6758355,-77.65206957,Turks Head Tryggve
83306,1181153,166.8496426,-77.73165886,Hutton Cliffs
83314,1181191,166.4054688,-77.66032646,Inaccessible Island
83316,1181200,166.9462022,-77.70152945,South Base
83320,1181220,166.772395,-77.73986335,Turtle Rock
83324,1181245,166.8303307,-77.66582804,Turks Head Tryggve
83325,1181251,166.5020284,-77.6878102,Big Razorback
83336,1181308,166.5213403,-77.66857792,Little Razorback
83337,1181309,166.4440926,-77.66582804,Little Razorback
83339,1181317,166.3282212,-77.65482247,Inaccessible Island
83347,1181342,166.4440926,-77.67957141,Big Razorback
83350,1181367,166.5406522,-77.68231827,Big Razorback
83365,1181482,166.8689545,-77.72071113,Hutton Cliffs
83368,1181494,166.4440926,-77.68231827,Big Razorback
83373,1181518,166.366845,-77.68506454,Tent Island
83379,1181552,166.4634045,-77.6878102,Big Razorback
83381,1181565,166.9075784,-77.70701294,South Base
83384,1181572,166.5213403,-77.66582804,Little Razorback
83387,1181585,166.5406522,-77.66857792,Little Razorback
